Código do Município;Município;Estado;Ano de Referência;Tipo de serviço;POP_TOT - População total do município do ano de referência (Fonte: IBGE):;POP_URB - População urbana do município do ano de referência (Fonte: IBGE):;AG001 - População total atendida com abastecimento de água;AG026 - População urbana atendida com abastecimento de água;ES001 - População total atendida com esgotamento sanitário
350240;Anhumas;SP;2015;Água e Esgoto;3.999;3.273;3.446;3.273;3.350
350250;Aparecida;SP;2015;Água e Esgoto;36.217;35.690;36.217;35.690;35.130
350260;Aparecida D Oeste;SP;2015;Água e Esgoto;4.397;3.602;3.711;3.602;3.571
350270;Apiaí;SP;2015;Água e Esgoto;25.211;18.232;19.222;18.232;11.879
350275;Araçariguama;SP;2015;Água e Esgoto;20.114;20.114;11.650;11.650;7.812
350280;Araçatuba;SP;2015;Água e Esgoto;192.757;189.039;189.039;189.039;187.149
350290;Araçoiaba da Serra;SP;2015;Água e Esgoto;31.321;21.529;30.229;21.529;8.595
350310;Arandu;SP;2015;Água e Esgoto;6.351;4.786;3.992;3.992;3.905
350315;Arapeí;SP;2015;Água e Esgoto;2.524;1.898;1.826;1.826;1.762
350320;Araraquara;SP;2015;Água e Esgoto;226.508;220.069;219.975;219.000;220.114
350330;Araras;SP;2015;Água e Esgoto;128.895;121.955;128.895;121.955;128.895
350335;Arco-Íris;SP;2015;Água e Esgoto;1.890;1.077;1.071;1.071;1.050
350340;Arealva;SP;2015;Água e Esgoto;8.351;6.578;5.744;5.744;5.126
350360;Areiópolis;SP;2015;Água e Esgoto;11.049;9.819;10.448;9.819;10.422
350380;Artur Nogueira;SP;2015;Água e Esgoto;50.246;45.493;45.493;45.493;44.129
350390;Arujá;SP;2015;Água e Esgoto;83.939;80.590;83.939;80.590;52.927
350395;Aspásia;SP;2015;Água e Esgoto;1.848;1.284;1.532;1.284;1.535
350400;Assis;SP;2015;Água e Esgoto;101.597;97.162;98.595;97.162;98.280
350410;Atibaia;SP;2015;Água e Esgoto;137.187;124.862;113.369;113.369;62.359
350420;Auriflama;SP;2015;Água e Esgoto;14.961;13.640;14.217;13.640;13.799
350430;Avaí;SP;2015;Água e Esgoto;5.275;3.542;3.227;3.227;3.145
350440;Avanhandava;SP;2015;Água e Esgoto;12.719;10.754;10.754;10.754;10.754
350450;Avaré;SP;2015;Água e Esgoto;88.385;84.609;85.333;84.609;81.720
350460;Bady Bassitt;SP;2015;Água e Esgoto;16.359;15.301;15.301;15.301;14.688
350470;Balbinos;SP;2015;Água e Esgoto;4.819;1.550;4.404;1.550;1.304
350480;Bálsamo;SP;2015;Água e Esgoto;8.773;8.035;8.773;8.035;8.773
350490;Bananal;SP;2015;Água e Esgoto;10.775;8.597;8.131;8.131;7.498
350500;Barão de Antonina;SP;2015;Água e Esgoto;3.353;2.059;2.471;2.059;1.875
350510;Barbosa;SP;2015;Água e Esgoto;7.128;6.027;7.080;6.010;7.080
350520;Bariri;SP;2015;Água e Esgoto;34.048;32.304;34.048;32.304;34.048
350530;Barra Bonita;SP;2015;Água e Esgoto;36.321;35.559;36.321;35.559;36.321
350535;Barra do Chapéu;SP;2015;Água e Esgoto;5.585;1.644;2.129;1.644;973
350540;Barra do Turvo;SP;2015;Água e Esgoto;7.828;3.215;3.220;3.215;2.393
350550;Barretos;SP;2015;Água e Esgoto;119.243;115.610;112.927;112.345;112.345
350560;Barrinha;SP;2015;Água e Esgoto;31.230;30.884;30.112;30.112;30.112
350570;Barueri;SP;2015;Água e Esgoto;262.275;262.275;262.275;262.275;230.545
350580;Bastos;SP;2015;Água e Esgoto;21.067;18.144;18.375;18.144;18.329
350590;Batatais;SP;2015;Água e Esgoto;60.589;53.582;52.755;52.755;52.755
350600;Bauru;SP;2015;Água e Esgoto;366.992;360.853;360.492;360.492;356.523
350610;Bebedouro;SP;2015;Água e Esgoto;77.627;73.973;77.545;73.962;77.545
350620;Bento de Abreu;SP;2015;Água e Esgoto;2.879;2.631;2.711;2.631;2.697
350630;Bernardino de Campos;SP;2015;Água e Esgoto;11.157;10.000;9.988;9.988;9.770
350635;Bertioga;SP;2015;Água e Esgoto;56.555;55.632;32.512;32.512;28.383
350640;Bilac;SP;2015;Água e Esgoto;7.682;7.064;7.500;6.990;7.650
350650;Birigui;SP;2015;Água e Esgoto;118.352;114.824;118.352;114.824;118.352
350660;Biritiba-Mirim;SP;2015;Água e Esgoto;31.158;26.742;17.263;17.263;14.791
350680;Bocaina;SP;2015;Água e Esgoto;11.810;10.882;11.810;10.882;11.656
350690;Bofete;SP;2015;Água e Esgoto;10.879;6.936;6.800;6.800;6.125
350700;Boituva;SP;2015;Água e Esgoto;55.725;52.419;43.443;43.443;37.289
350710;Bom Jesus dos Perdões;SP;2015;Água e Esgoto;23.025;20.301;20.722;19.685;20.025
350715;Bom Sucesso de Itararé;SP;2015;Água e Esgoto;3.831;2.607;2.232;2.232;2.132
350720;Borá;SP;2015;Água e Esgoto;836;651;836;651;836
350730;Boracéia;SP;2015;Água e Esgoto;4.631;4.152;4.101;4.101;4.085
350740;Borborema;SP;2015;Água e Esgoto;15.569;14.032;14.030;14.030;14.030
350745;Borebi;SP;2015;Água e Esgoto;2.519;2.197;2.171;2.171;2.171
350750;Botucatu;SP;2015;Água e Esgoto;139.483;134.389;137.479;134.389;128.433
350760;Bragança Paulista;SP;2015;Água e Esgoto;160.665;155.750;147.183;147.183;129.027
350770;Braúna;SP;2015;Água e Esgoto;5.454;4.769;4.869;4.769;4.769
350775;Brejo Alegre;SP;2015;Água e Esgoto;2.768;2.270;2.357;2.270;1.969
350780;Brodowski;SP;2015;Água e Esgoto;23.460;22.893;22.800;22.800;22.777
350790;Brotas;SP;2015;Água e Esgoto;23.419;20.184;23.419;20.184;22.419
350800;Buri;SP;2015;Água e Esgoto;19.570;15.805;15.676;15.676;14.459
350810;Buritama;SP;2015;Água e Esgoto;16.583;15.624;16.583;15.553;16.583
350820;Buritizal;SP;2015;Água e Esgoto;4.345;3.544;3.506;3.506;3.469
350830;Cabrália Paulista;SP;2015;Água e Esgoto;4.390;3.799;4.390;3.799;4.385
350840;Cabreúva;SP;2015;Água e Esgoto;46.528;39.434;34.673;34.673;29.259
350850;Caçapava;SP;2015;Água e Esgoto;91.162;78.002;91.162;78.002;81.138
350860;Cachoeira Paulista;SP;2015;Água e Esgoto;32.294;26.371;30.408;26.371;27.557
350870;Caconde;SP;2015;Água e Esgoto;18.976;12.938;13.207;12.904;11.526
350880;Cafelândia;SP;2015;Água e Esgoto;17.499;15.201;15.201;15.201;15.201
350890;Caiabu;SP;2015;Água e Esgoto;4.206;3.424;3.441;3.424;3.013
350900;Caieiras;SP;2015;Água e Esgoto;95.780;93.408;92.943;92.943;71.546
350910;Caiuá;SP;2015;Água e Esgoto;5.560;2.130;5.500;2.113;2.379
350920;Cajamar;SP;2015;Água e Esgoto;71.805;70.359;71.805;70.359;61.142
350925;Cajati;SP;2015;Água e Esgoto;28.962;21.151;21.878;21.151;16.462
350930;Cajobi;SP;2015;Água e Esgoto;10.341;9.669;9.597;9.444;9.597
350940;Cajuru;SP;2015;Água e Esgoto;25.230;22.449;22.420;22.420;22.051
350945;Campina do Monte Alegre;SP;2015;Água e Esgoto;5.901;4.993;4.960;4.960;3.893
350950;Campinas;SP;2015;Água e Esgoto;1.164.098;1.144.081;1.138.654;1.138.654;1.057.763
350960;Campo Limpo Paulista;SP;2015;Água e Esgoto;80.847;80.847;64.930;64.930;48.178
350970;Campos do Jordão;SP;2015;Água e Esgoto;50.852;50.535;32.218;32.218;24.654
350980;Campos Novos Paulista;SP;2015;Água e Esgoto;4.839;3.761;4.808;3.707;4.808
350990;Cananéia;SP;2015;Água e Esgoto;12.604;10.759;10.125;10.125;7.434
350995;Canas;SP;2015;Água e Esgoto;4.852;4.503;4.397;4.397;3.673
351000;Cândido Mota;SP;2015;Água e Esgoto;31.131;29.268;29.268;29.268;29.200
351010;Cândido Rodrigues;SP;2015;Água e Esgoto;2.780;2.243;2.290;2.243;2.245
351015;Canitar;SP;2015;Água e Esgoto;4.884;4.626;4.558;4.558;4.558
351020;Capão Bonito;SP;2015;Água e Esgoto;47.486;38.895;39.884;38.895;36.239
351030;Capela do Alto;SP;2015;Água e Esgoto;19.482;16.137;16.561;16.137;11.522
351040;Capivari;SP;2015;Água e Esgoto;53.152;50.228;50.228;50.228;47.717
351050;Caraguatatuba;SP;2015;Água e Esgoto;113.317;108.634;91.337;91.337;73.230
351060;Carapicuíba;SP;2015;Água e Esgoto;392.294;392.294;392.294;392.294;300.129
351070;Cardoso;SP;2015;Água e Esgoto;12.281;11.163;11.978;11.163;9.989
351080;Casa Branca;SP;2015;Água e Esgoto;29.877;24.438;28.084;24.200;28.084
351090;Cássia dos Coqueiros;SP;2015;Água e Esgoto;2.623;1.788;1.905;1.788;1.774
351100;Castilho;SP;2015;Água e Esgoto;19.873;14.997;14.997;14.997;14.697
351110;Catanduva;SP;2015;Água e Esgoto;119.480;118.521;118.521;118.521;118.521
351120;Catiguá;SP;2015;Água e Esgoto;7.603;7.008;7.513;7.008;7.466
351130;Cedral;SP;2015;Água e Esgoto;8.767;6.936;8.060;6.380;7.650
351140;Cerqueira César;SP;2015;Água e Esgoto;19.109;17.130;18.750;17.130;18.750
351150;Cerquilho;SP;2015;Água e Esgoto;45.142;42.806;44.195;42.806;42.636
351160;Cesário Lange;SP;2015;Água e Esgoto;17.163;11.588;14.170;11.588;11.284
351170;Charqueada;SP;2015;Água e Esgoto;16.440;14.915;15.957;14.915;12.543
355720;Chavantes;SP;2015;Água e Esgoto;12.484;11.479;12.144;11.476;11.872
351190;Clementina;SP;2015;Água e Esgoto;7.992;7.618;7.618;7.618;7.618
351200;Colina;SP;2015;Água e Esgoto;18.245;17.039;18.245;17.039;18.245
351210;Colômbia;SP;2015;Água e Esgoto;6.211;4.489;5.542;4.489;5.301
351220;Conchal;SP;2015;Água e Esgoto;27.132;25.637;27.132;25.637;26.850
351230;Conchas;SP;2015;Água e Esgoto;17.406;14.103;12.702;12.702;11.900
351250;Coroados;SP;2015;Água e Esgoto;5.753;4.659;4.918;4.659;4.728
351260;Coronel Macedo;SP;2015;Água e Esgoto;4.922;3.804;3.871;3.804;3.592
351270;Corumbataí;SP;2015;Água e Esgoto;4.036;2.181;4.018;2.171;4.018
351280;Cosmópolis;SP;2015;Água e Esgoto;66.807;62.045;65.000;62.045;65.000
351290;Cosmorama;SP;2015;Água e Esgoto;7.388;5.064;7.388;5.064;7.388
351300;Cotia;SP;2015;Água e Esgoto;229.548;229.548;227.972;227.972;106.374
351310;Cravinhos;SP;2015;Água e Esgoto;34.110;33.261;33.261;33.261;33.261
351320;Cristais Paulista;SP;2015;Água e Esgoto;8.260;6.018;6.018;6.018;6.018
351330;Cruzália;SP;2015;Água e Esgoto;2.209;1.467;1.816;1.467;1.774
351340;Cruzeiro;SP;2015;Água e Esgoto;81.082;79.016;81.082;79.016;79.016
351350;Cubatão;SP;2015;Água e Esgoto;127.006;127.006;109.591;109.591;65.815
351370;Descalvado;SP;2015;Água e Esgoto;32.980;29.429;29.789;29.422;29.305
351380;Diadema;SP;2015;Água e Esgoto;412.428;412.428;412.428;412.428;412.428
351385;Dirce Reis;SP;2015;Água e Esgoto;1.772;1.342;1.384;1.342;1.328
351390;Divinolândia;SP;2015;Água e Esgoto;11.492;7.690;8.095;7.690;7.174
351400;Dobrada;SP;2015;Água e Esgoto;8.592;8.400;8.400;8.400;8.400
351410;Dois Córregos;SP;2015;Água e Esgoto;26.517;25.109;24.761;23.446;23.336
351420;Dolcinópolis;SP;2015;Água e Esgoto;2.142;1.992;2.142;1.992;2.142
351430;Dourado;SP;2015;Água e Esgoto;8.897;8.132;8.457;8.132;8.268
351440;Dracena;SP;2015;Água e Esgoto;45.847;42.337;45.847;42.337;42.337
351450;Duartina;SP;2015;Água e Esgoto;12.567;11.281;11.658;11.281;11.385
351460;Dumont;SP;2015;Água e Esgoto;9.178;8.852;8.700;8.700;8.700
351470;Echaporã;SP;2015;Água e Esgoto;6.316;5.030;5.816;5.030;5.696
351480;Eldorado;SP;2015;Água e Esgoto;15.339;7.548;7.339;7.339;6.236
351490;Elias Fausto;SP;2015;Água e Esgoto;17.085;13.601;13.292;13.292;12.956
351492;Elisiário;SP;2015;Água e Esgoto;3.451;3.161;3.161;3.161;3.161
351495;Embaúba;SP;2015;Água e Esgoto;2.481;2.109;2.109;2.109;1.980
351500;Embú das Artes;SP;2015;Água e Esgoto;261.781;261.781;259.845;259.845;172.682
351510;Embu-Guaçu;SP;2015;Água e Esgoto;67.296;65.501;52.929;52.929;24.797
351512;Emilianópolis;SP;2015;Água e Esgoto;3.174;2.624;2.820;2.624;2.806
351515;Engenheiro Coelho;SP;2015;Água e Esgoto;18.611;13.612;13.600;13.600;13.385
351518;Espírito Santo do Pinhal;SP;2015;Água e Esgoto;43.897;39.014;38.559;38.559;38.183
351519;Espírito Santo do Turvo;SP;2015;Água e Esgoto;4.621;3.952;3.943;3.943;3.866
355730;Estiva Gerbi;SP;2015;Água e Esgoto;10.873;8.672;8.672;8.672;8.672
351520;Estrela D Oeste;SP;2015;Água e Esgoto;8.462;7.042;7.727;7.042;7.489
351530;Estrela do Norte;SP;2015;Água e Esgoto;2.761;2.180;2.505;2.180;2.467
351535;Euclides da Cunha Paulista;SP;2015;Água e Esgoto;9.642;6.147;6.532;6.147;5.780
351540;Fartura;SP;2015;Água e Esgoto;15.960;12.749;13.889;12.749;13.569
351550;Fernandópolis;SP;2015;Água e Esgoto;68.120;66.033;68.120;66.033;68.120
351560;Fernando Prestes;SP;2015;Água e Esgoto;5.760;4.890;5.709;4.890;5.460
351565;Fernão;SP;2015;Água e Esgoto;1.669;908;918;908;916
351570;Ferraz de Vasconcelos;SP;2015;Água e Esgoto;184.700;176.412;178.203;176.412;148.522
351580;Flora Rica;SP;2015;Água e Esgoto;1.634;1.322;1.287;1.287;1.250
351590;Floreal;SP;2015;Água e Esgoto;3.011;2.445;2.642;2.445;2.625
351600;Flórida Paulista;SP;2015;Água e Esgoto;14.000;11.046;10.387;10.387;10.183
351610;Florínia;SP;2015;Água e Esgoto;2.799;2.485;2.248;2.248;2.189
351620;Franca;SP;2015;Água e Esgoto;342.112;336.106;341.981;336.106;341.981
351630;Francisco Morato;SP;2015;Água e Esgoto;168.243;167.901;154.105;154.105;67.648
351640;Franco da Rocha;SP;2015;Água e Esgoto;145.755;134.281;139.028;134.281;86.652
351650;Gabriel Monteiro;SP;2015;Água e Esgoto;2.790;2.325;2.587;2.325;2.571
351660;Gália;SP;2015;Água e Esgoto;6.894;5.138;5.257;5.138;5.141
351670;Garça;SP;2015;Água e Esgoto;44.532;40.480;40.480;40.480;40.480
351680;Gastão Vidigal;SP;2015;Água e Esgoto;4.585;4.107;3.715;3.715;3.671
351685;Gavião Peixoto;SP;2015;Água e Esgoto;4.688;3.793;4.635;3.500;4.635
351690;General Salgado;SP;2015;Água e Esgoto;10.961;9.333;10.850;9.333;10.081
351710;Glicério;SP;2015;Água e Esgoto;4.773;3.515;3.182;3.182;3.082
351720;Guaiçara;SP;2015;Água e Esgoto;11.633;10.569;10.458;10.458;10.458
351730;Guaimbê;SP;2015;Água e Esgoto;5.696;4.977;5.425;4.740;5.425
351740;Guaíra;SP;2015;Água e Esgoto;39.813;38.381;39.813;38.381;39.813
351750;Guapiaçu;SP;2015;Água e Esgoto;20.037;17.723;17.723;17.723;16.274
351760;Guapiara;SP;2015;Água e Esgoto;17.879;7.185;9.727;7.185;5.556
351770;Guará;SP;2015;Água e Esgoto;20.911;20.242;20.242;20.242;20.242
351780;Guaraçaí;SP;2015;Água e Esgoto;8.525;6.725;6.821;6.654;6.684
351790;Guaraci;SP;2015;Água e Esgoto;10.778;9.645;9.976;9.150;9.976
351800;Guarani D Oeste;SP;2015;Água e Esgoto;2.020;1.779;1.824;1.779;1.738
351810;Guarantã;SP;2015;Água e Esgoto;6.651;5.673;5.633;5.600;5.663
351820;Guararapes;SP;2015;Água e Esgoto;32.346;29.937;29.937;29.937;29.937
351830;Guararema;SP;2015;Água e Esgoto;28.344;24.391;18.961;18.961;10.289
351840;Guaratinguetá;SP;2015;Água e Esgoto;119.073;113.431;119.073;112.078;109.547
351850;Guareí;SP;2015;Água e Esgoto;16.867;9.743;10.707;9.743;7.315
351860;Guariba;SP;2015;Água e Esgoto;38.499;37.698;37.486;37.486;38.499
351870;Guarujá;SP;2015;Água e Esgoto;311.230;311.170;255.447;255.447;195.438
351880;Guarulhos;SP;2015;Água e Esgoto;1.324.781;1.324.781;1.322.637;1.322.637;1.159.600
351885;Guatapará;SP;2015;Água e Esgoto;7.446;5.469;6.966;5.116;6.966
351890;Guzolândia;SP;2015;Água e Esgoto;5.103;4.316;4.419;4.316;4.341
351900;Herculândia;SP;2015;Água e Esgoto;9.278;8.451;7.940;7.921;7.130
351905;Holambra;SP;2015;Água e Esgoto;13.375;9.688;9.688;9.688;9.688
351907;Hortolândia;SP;2015;Água e Esgoto;215.819;215.819;215.819;215.819;199.500
351910;Iacanga;SP;2015;Água e Esgoto;11.066;9.644;9.674;9.644;9.065
351920;Iacri;SP;2015;Água e Esgoto;6.481;5.099;5.462;5.099;5.393
351925;Iaras;SP;2015;Água e Esgoto;7.970;3.546;2.885;2.885;2.520
351940;Ibirá;SP;2015;Água e Esgoto;11.861;10.935;10.588;10.588;10.351
351950;Ibirarema;SP;2015;Água e Esgoto;7.376;6.813;6.750;6.750;6.750
351960;Ibitinga;SP;2015;Água e Esgoto;57.649;55.370;55.370;55.370;55.370
351970;Ibiúna;SP;2015;Água e Esgoto;76.432;26.759;33.403;26.759;12.690
351980;Icém;SP;2015;Água e Esgoto;7.997;6.863;7.277;6.863;7.159
352000;Igaraçu do Tietê;SP;2015;Água e Esgoto;24.451;24.311;24.160;24.094;24.160
352010;Igarapava;SP;2015;Água e Esgoto;29.727;28.036;27.305;27.305;26.757
352020;Igaratá;SP;2015;Água e Esgoto;9.349;7.416;4.959;4.959;2.328
352030;Iguape;SP;2015;Água e Esgoto;30.390;26.013;19.838;19.838;13.892
352040;Ilhabela;SP;2015;Água e Esgoto;32.197;31.975;21.898;21.898;8.959
352042;Ilha Comprida;SP;2015;Água e Esgoto;10.291;10.291;9.183;9.183;4.178
352044;Ilha Solteira;SP;2015;Água e Esgoto;26.344;24.721;26.344;24.721;24.721
352050;Indaiatuba;SP;2015;Água e Esgoto;231.033;228.710;225.516;225.516;219.360
352070;Indiaporã;SP;2015;Água e Esgoto;3.969;3.436;3.349;3.349;3.013
352080;Inúbia Paulista;SP;2015;Água e Esgoto;3.881;3.397;3.231;3.231;3.211
352090;Ipaussu;SP;2015;Água e Esgoto;14.579;13.432;13.432;13.432;13.432
352100;Iperó;SP;2015;Água e Esgoto;33.367;20.590;27.996;20.590;24.683
352110;Ipeúna;SP;2015;Água e Esgoto;6.914;5.951;5.951;5.951;5.475
352120;Iporanga;SP;2015;Água e Esgoto;4.333;2.420;2.183;2.183;1.904
352130;Ipuã;SP;2015;Água e Esgoto;15.567;14.922;15.567;14.598;15.567
352150;Irapuã;SP;2015;Água e Esgoto;7.774;6.934;6.617;6.617;6.611
352160;Irapuru;SP;2015;Água e Esgoto;8.187;5.788;5.788;5.788;5.780
352170;Itaberá;SP;2015;Água e Esgoto;18.015;12.246;12.464;12.246;11.043
352180;Itaí;SP;2015;Água e Esgoto;26.042;20.449;17.213;17.213;16.927
352190;Itajobi;SP;2015;Água e Esgoto;15.177;12.660;15.177;12.630;15.177
352200;Itaju;SP;2015;Água e Esgoto;3.606;2.623;2.600;2.600;3.064
352210;Itanhaém;SP;2015;Água e Esgoto;96.222;95.321;87.633;87.633;31.887
352215;Itaóca;SP;2015;Água e Esgoto;3.337;1.819;2.010;1.819;685
352220;Itapecerica da Serra;SP;2015;Água e Esgoto;167.236;165.850;151.003;151.003;46.044
352230;Itapetininga;SP;2015;Água e Esgoto;157.016;142.522;142.781;142.522;133.015
352240;Itapeva;SP;2015;Água e Esgoto;92.710;78.134;80.466;78.134;70.608
352250;Itapevi;SP;2015;Água e Esgoto;223.404;223.404;209.883;209.883;135.198
352260;Itapira;SP;2015;Água e Esgoto;72.967;67.685;72.247;67.019;72.247
352265;Itapirapuã Paulista;SP;2015;Água e Esgoto;4.135;2.016;2.493;2.016;1.507
352270;Itápolis;SP;2015;Água e Esgoto;42.343;38.404;36.325;36.325;36.325
352280;Itaporanga;SP;2015;Água e Esgoto;15.115;11.462;12.408;11.462;10.460
352300;Itapura;SP;2015;Água e Esgoto;4.717;3.770;3.760;3.700;3.000
352310;Itaquaquecetuba;SP;2015;Água e Esgoto;352.801;352.801;344.337;344.337;233.516
352320;Itararé;SP;2015;Água e Esgoto;50.105;46.275;43.460;43.460;38.983
352330;Itariri;SP;2015;Água e Esgoto;16.759;10.701;6.405;6.405;4.386
352340;Itatiba;SP;2015;Água e Esgoto;113.284;95.639;98.438;95.639;92.456
352350;Itatinga;SP;2015;Água e Esgoto;19.738;17.954;15.759;15.759;15.589
352360;Itirapina;SP;2015;Água e Esgoto;17.160;15.476;12.562;12.562;14.869
352370;Itirapuã;SP;2015;Água e Esgoto;6.321;5.268;5.423;5.268;5.362
352380;Itobi;SP;2015;Água e Esgoto;7.831;7.057;6.719;6.719;6.530
352390;Itu;SP;2015;Água e Esgoto;167.095;156.387;154.905;154.905;154.905
352400;Itupeva;SP;2015;Água e Esgoto;54.128;47.004;42.301;42.301;37.250
352410;Ituverava;SP;2015;Água e Esgoto;40.994;38.594;40.994;38.594;40.994
352420;Jaborandi;SP;2015;Água e Esgoto;6.882;6.437;5.525;5.525;5.863
352430;Jaboticabal;SP;2015;Água e Esgoto;75.820;73.561;75.041;72.005;75.041
352440;Jacareí;SP;2015;Água e Esgoto;226.539;223.410;223.410;223.410;203.519
352460;Jacupiranga;SP;2015;Água e Esgoto;17.851;9.719;11.662;9.719;9.477
352470;Jaguariúna;SP;2015;Água e Esgoto;51.907;50.410;50.410;50.410;47.849
352480;Jales;SP;2015;Água e Esgoto;48.922;46.036;47.931;46.036;47.086
352490;Jambeiro;SP;2015;Água e Esgoto;6.092;2.917;4.418;2.917;2.984
352500;Jandira;SP;2015;Água e Esgoto;118.832;118.832;118.832;118.832;84.354
352510;Jardinópolis;SP;2015;Água e Esgoto;41.799;40.112;41.799;40.112;41.799
352520;Jarinu;SP;2015;Água e Esgoto;27.473;21.231;16.857;16.857;4.222
352530;Jaú;SP;2015;Água e Esgoto;143.283;138.803;142.056;138.803;142.056
352540;Jeriquara;SP;2015;Água e Esgoto;3.216;2.652;3.039;2.652;2.964
352550;Joanópolis;SP;2015;Água e Esgoto;12.725;12.725;8.669;8.669;7.509
352560;João Ramalho;SP;2015;Água e Esgoto;4.416;3.770;3.747;3.747;3.747
352570;José Bonifácio;SP;2015;Água e Esgoto;35.538;32.198;32.135;32.135;32.089
352585;Jumirim;SP;2015;Água e Esgoto;3.142;1.823;3.142;1.823;1.823
352590;Jundiaí;SP;2015;Água e Esgoto;401.896;384.607;393.057;382.684;393.057
352600;Junqueirópolis;SP;2015;Água e Esgoto;20.066;16.501;16.501;16.501;16.501
352610;Juquiá;SP;2015;Água e Esgoto;19.359;12.210;12.656;12.210;9.009
352620;Juquitiba;SP;2015;Água e Esgoto;30.642;23.714;13.235;13.235;4.144
352630;Lagoinha;SP;2015;Água e Esgoto;4.954;3.211;3.112;3.112;3.017
352640;Laranjal Paulista;SP;2015;Água e Esgoto;27.384;24.522;24.097;24.097;22.878
352650;Lavínia;SP;2015;Água e Esgoto;10.590;5.169;4.950;4.950;4.660
352660;Lavrinhas;SP;2015;Água e Esgoto;7.052;6.473;6.572;6.473;4.162
352670;Leme;SP;2015;Água e Esgoto;99.388;97.336;97.992;95.931;97.992
352680;Lençóis Paulista;SP;2015;Água e Esgoto;66.131;64.649;64.649;64.649;64.649
352690;Limeira;SP;2015;Água e Esgoto;296.440;287.594;287.594;287.594;287.594
352700;Lindóia;SP;2015;Água e Esgoto;7.485;7.485;7.485;7.485;4.801
352710;Lins;SP;2015;Água e Esgoto;76.092;75.203;76.092;75.203;76.092
